id,name,city,operating,website_found,primary_service,autism_focus,does_autism_diagnostic_eval,recommend,evidence_url,evidence_quality,notes
9030,Masterpiece Counseling LLC,Lakeland,Y,http://masterpiececounseling.org/,"Solo LMHC practice (Michael Sullivan, LMHC, MCAP, QS) at 2420 N. Crystal Lake Dr., Lakeland — individual, family and couples therapy with certifications in art therapy, substance use counseling and trauma care, in-person and virtual, sliding/open fee",N,N,REMOVE,http://masterpiececounseling.org/,HIGH,"Named specialties are art therapy, substance use counseling, trauma care and ""Cognitive Education Brief Therapy (CEBT)"" with no autism, ASD, or developmental-disability string and no testing or diagnostic evaluation offered. No autism mention on the main service content, so no second page was needed."
9097,Meadowbrook Psychiatric & Counseling Centre,Lakeland,Y,https://meadowbrookcentre.org/,"Outpatient psychiatric medication management and individual/family counseling for adults, children and adolescents",N,N,REMOVE,https://meadowbrookcentre.org/services/children-and-adolescent-services/,HIGH,"Two pages compared (home + Children and Adolescent Services); zero autism/ASD string on either, and the child page names only ""depression, trauma, loss, anxiety, family problems, parents divorce, eating disorders, bullying, sleep disorder, issues at school, self harm, suicidal and homicidal ideations."" The ""psychiatric evaluations"" listed are diagnostic intake for medication management, not developmental or autism-diagnostic evaluation."
7182,New Directions Counseling Center LLC,Lakeland,Y,http://www.ndcclakeland.com/,"General outpatient and faith-based counseling for individuals, couples, families and adolescents",N,N,REMOVE,https://www.ndcclakeland.com/services,HIGH,"The services page lists 31 conditions verbatim (""ADD/ ADHD, Adolescent Issues, Adoption, Anger Management, Anxiety... Post-traumatic Stress Disorder"") and autism, ASD and Asperger's appear on none of them. No evaluation or testing service of any kind is offered."
8828,Perspective A Counseling Center LLC,Lakeland,Y,https://www.psychologytoday.com/us/therapists/melissa-williams-lakeland-fl/316669,"Solo Christian counseling practice (Melissa Williams, LMHC) for adult individuals",N,N,REMOVE,https://www.psychologytoday.com/us/therapists/melissa-williams-lakeland-fl/316669,MEDIUM,"No practice website exists; searching the name plus city surfaced only a Facebook page and this Psychology Today profile, which confirms ""Perspective A Counseling Center LLC, 4404 Florida Avenue South, Suite #2, Lakeland, FL 33813"" and lists 26 issues (ADHD, Anxiety, Behavioral Issues... Trauma and PTSD) with no autism or ASD entry. Client focus is stated as ""Adults / Individuals / Christian,"" so no child, developmental or evaluation service is offered."
6492,Renewed Integrative Counseling,Lakeland,Y,http://www.renewedic.com/lakeland,"Lakeland branch of a multi-site counseling group: CBT, DBT, TF-CBT, EMDR, play therapy and ART for children, adults, families and couples",N,N,REMOVE,http://www.renewedic.com/lakeland,HIGH,"The Lakeland location page contains no autism or ASD string in its body, its clinician profiles (Thomia Thompson LMHC, Lyanne Soto-Ramos LCSW-QS, plus five named staff) or its nav; the organization's only autism claim is on the shared site-wide /psychologicaltesting page (""Autism Spectrum Disorder... comprehensive look at cognitive ability, behavioral and social/emotional functioning, and academic achievement""), which is chrome relative to this branch. That testing is delivered by ""Breanna, our psychologist for testing"" - Breanna Nelson, licensed school psychologist listed in Riverview, not on the Lakeland roster - so the ASD evaluation belongs to another office and this branch is not credited."
7276,"Serenity Counseling, Michael Trabulsy, LMHC",Lakeland,unclear,,"unclear - solo LMHC counseling practice at 1137 Bartow Rd #201, Lakeland",unclear,unclear,REMOVE,,LOW,"No stored website and no practice site exists: searching ""Serenity Counseling"" + ""Michael Trabulsy"" + LMHC + Lakeland returned only aggregator entries (Birdeye, Thervo, a florida-bd business listing, Healthline NPI 1558542431) and the directory's own page, none of which is primary evidence and none of which I am padding this row with. Nothing establishes current operation or any autism service, and per the name-only rule autism focus stays unclear rather than inferred."
8886,SILVER LINING COUNSELING,Lakeland,Y,https://silverliningfl.com/,"Nonprofit low-cost general counseling: individual, couple/family, premarital, support groups, neurofeedback, and therapist supervision",N,N,REMOVE,https://silverliningfl.com/,HIGH,"Complete service list is ""Individual Counseling, Couple/Family Counseling, Premarital Counseling, Support Group, Neurofeedback, Therapeutic Supervision"" with no autism or ASD string and no assessment offering. Per the method, a main service page carrying no autism string at all needed no second page."
7899,Stoa Life Counseling,Lakeland,Y,https://stoalife.com/,"Adult individual counseling, couples therapy and life coaching (Stoic-philosophy framing)",N,N,REMOVE,https://stoalife.com/,HIGH,"Specialties are exclusively adult-generalist: ""Anxiety, Navigating Divorce & Separation, Trauma Recovery & Resilience, Depression, Anger Management, Stress & Burnout, Grief & Loss, Life Transitions."" No autism string anywhere on the site, no child services and no evaluation or testing."
7040,Thoughtful Counseling LLC,Lakeland,Y,https://thoughtfulcounseling.net/,"Solo-practitioner CBT and DBT therapy for children, adolescents, teens and their parents",N,N,REMOVE,https://thoughtfulcounseling.net/,HIGH,"The stored www host returned a server error and the bare host loaded on retry, describing only ""Cognitive Behavioral Therapy and Dialectical Behavior Therapy"" with children, teens and parents - no autism, ASD or neurodivergent string and no assessment service. The whole site is five pages (Home, Founder Profile, Contact Information, Expectations and Fees, Forms) with no service page beyond the homepage to compare against."
8723,Groundwork Counseling & Cognitive Behavioral Therapy (CBT) Orlando,Maitland,Y,http://www.groundworkcounseling.com/,"CBT/ERP specialty therapy practice for OCD, anxiety disorders, tics and depression in children, teens and adults",N,N,REMOVE,https://www.groundworkcounseling.com/services/orlando-cognitive-behavioral-therapy/,HIGH,"Stored URL's utm_ parameters stripped; contrary to the expected testing arm, no evaluation or testing service exists anywhere on the site - the services index lists therapy lines only (OCD, PANDAS/PANS, BDD, phobias, emetophobia, misophonia, selective mutism, CBIT for tics, CBT, ERP) and names no ADOS-2, ADI-R, psychoeducational, developmental, gifted or IQ testing. The single autism asset is a landing page - ""help children and teens Aspergers / ASD develop social skills through CBT and evidence based Social Skills Training"" - that is absent from the service index and sits parallel to their emetophobia and misophonia pages, i.e. autism treated as one condition among many rather than a stated focus."
7142,Vibewell Therapy – EMDR for Trauma & Gottman Couples Therapist,North Miami Beach,Y,https://www.vibewelltherapy.com/,"Solo practice offering Gottman couples therapy, EMDR trauma therapy, youth/teen and family therapy, intensives and clinical supervision",N,N,REMOVE,https://www.vibewelltherapy.com/,HIGH,"Confirmed rather than assumed from the stored name: the site's own service set is ""Couples | Gottman, Youth | Teens, EMDR | Trauma, Intensives, Workshops, Supervision"" with no autism, ASD or neurodivergent string and no evaluation or testing. Adult couples and trauma work is the core, with teen therapy the only youth offering."
7117,Let's Talk Counseling and Services LLC,Orlando,Y,https://www.letstalkcounselingandservices.com/,"CBT-based adult psychotherapy for anxiety, depression and trauma in Orlando",N,N,REMOVE,https://www.letstalkcounselingandservices.com/,HIGH,"Every offering is a subtype of three conditions (""General Anxiety, Health Anxiety, Social Anxiety, Panic Attacks; Situational Depression, Chronic Depression, Bipolar; Single Trauma (PTSD), Chronic Trauma (CPTSD), Sexual Trauma, Childhood Trauma""), with no autism string and no evaluation service. Second-page checks on /cognitive-behavioral-therapy-orlando and /cbt-therapists returned 429 on three attempts, but the homepage carries the site's full condition inventory."
6709,Mosaic Psychiatry,Ormond Beach,Y,https://www.mosaicpsychiatry.com/,"Solo child/adolescent and adult psychiatry: medication management, psychotherapy, psychiatric evaluation and second opinion, life coaching/social skills training, telepsychiatry",Y,unclear,KEEP,https://mosaicpsychiatry.com/about/,HIGH,"Not chrome - autism appears as distinct body content on two different pages: the home page's ""Specialized Focus on Autism, ADHD, OCD, and Problematic Interactive Media Use (PIMU)"" and the bio of Dr. Tarek Aly, dual board-certified in child and adolescent psychiatry (Boston Children's fellowship), with ""specialized training in ADHD, OCD, ASD, substance abuse and psychotherapy."" The /services page never mentions autism and no ADOS-2, ADI-R or developmental evaluation is advertised, so this qualifies on stated ASD focus by a child psychiatrist, not on documented autism diagnostic testing."
8810,OceanVista Counseling Associates,Ormond Beach,Y,https://oceanvistacounsel.com/,"General outpatient counseling — individual therapy, couples/relationship counseling, EMDR/trauma, substance use counseling, telehealth",N,N,REMOVE,https://oceanvistacounsel.com/services,HIGH,"Stored URL carried Wix tracking parameters; stripped to oceanvistacounsel.com, same live site. Home and /services both load and the services page names only ""Individual Therapy, Relationship Counseling, EMDR Therapy, PREPARE/ENRICH Couples Assessment, Telehealth"" for ""children, adolescents, and adults"" — the words autism, ADOS, and evaluation appear nowhere on either page."
6914,Ormond By The Sea Counseling,Ormond Beach,Y,http://ormondbytheseacounseling.com/,"Solo LMHC practice (Karen Palpant, LMHC) — mental health and Christian counseling, career counseling, life coaching for teens and adults; anxiety, depression, trauma, grief, relationships",N,N,REMOVE,http://ormondbytheseacounseling.com/counseling-concerns,HIGH,"The Counseling Concerns page lists ~20 issues (anxiety, depression, PTSD, OCD, grief, divorce, women's issues) including a single unelaborated line ""Neurodivergent Challenges"" — autism, Asperger's and ADHD are never named on either page loaded. No testing or diagnostic evaluation of any kind is offered; this is talk therapy for teens and adults."
9096,Presbyterian Counseling Center,Ormond Beach,Y,https://presbyteriancounseling.com/,"Nonprofit faith-based counseling center with 9 sites across Volusia/Flagler/Seminole — family, child, couples, individual, grief and life-transition counseling on a sliding scale",N,N,REMOVE,https://presbyteriancounseling.com/counseling-programs-ormond,HIGH,"Confirmed rather than assumed: the Counseling Services page lists exactly six programs — ""Family, Children, Couples, Individual, Grief, Life Transition"" — and describes child work as therapists using ""play, art, and conversation,"" with no autism, developmental disability, or testing language on it or the home page. Talk-therapy generalist, no diagnostic evaluation arm."
9083,"EMDR, Trauma & Couples Therapy Intensive in South Florida & South Carolina-Renew Your Mind Counseling-Roxana Carmenate, LCSW",Pembroke Pines,Y,,"Trauma/EMDR and couples therapy for adults — solo practice of Roxana Carmenate, LCSW-QS, MCAP (also a certified addictions professional and EMDRIA-listed clinician)",N,N,REMOVE,,MEDIUM,"NAME DISCREPANCY: the stored record name is an SEO page title, not a business name — the actual practice is ""Renew Your Mind Counseling, LLC"" (Pembroke Pines), whose own site title reads ""Trauma and Couples Therapy in Miami, Fort Lauderdale, & Orlando, FL."" All three fetch attempts on renewyourmindcounseling.com (www and bare host) were refused by robots.txt, so no page was loaded; search results, EMDRIA and therapist-directory listings show only adult EMDR/trauma, couples and addictions work with no autism or evaluation service anywhere."
6752,Counseling-Therapy New Smyrna-Port Orange Daytona,Port Orange,Y,https://counseling-therapy.org/,"Single group practice of four therapists (Edward Merkle LMHC, Marilyn DeLuera LCSW, Liana Menendez LCSW, Angela Baldwin LMHC) doing CBT/DBT/EMDR talk therapy for anxiety, depression, trauma, ADHD and relationship issues across New Smyrna Beach, Port Orange and Daytona",N,N,REMOVE,https://counseling-therapy.org/clinicians,HIGH,"The stored name is an SEO multi-city string; the site is ONE practice branded ""Counseling-Therapy: NSB • Port Orange • Daytona"" with four named clinicians, not a referral network. Neither the home page's specialty list (ADHD, anxiety, depression, bipolar, OCD, PTSD, eating disorders, geriatric) nor any of the four clinician bios mentions autism, ASD or any developmental/psychological evaluation."
7321,"Looking Forward Counseling, LLC",Port Orange,Y,https://lookingforwardcounseling.clientsecure.me/,"Solo practice of Jamie McCole, LMHC, RPT — play therapy and counseling for children, teens, adults and couples; trauma/PTSD, anxiety, body-focused repetitive behaviors, marital counseling",N,N,REMOVE,https://lookingforwardcounseling.clientsecure.me/,HIGH,"The stored ""site"" is a SimplePractice booking portal (clientsecure.me), not a conventional website, but the profile is the practice's own published content so I judged from it. Its verbatim specialty list — ""ADHD, Addiction, Adoption Counseling, Anger Management, Anxiety, Bipolar Disorder, Blended Families, Body Focused Repetitive Behaviors ... Trauma and PTSD"" — never names autism or ASD, and no evaluation or testing service is offered."
7449,A Better Tomorrow Counseling,Port St. Lucie,Y,https://www.abettertomorrowcounseling.net/,"Individual, couples and family counseling plus specialty services — sexual disorder treatment, guardianship evaluations, ketamine-assisted psychotherapy, and couples/individual retreats",N,N,REMOVE,https://www.abettertomorrowcounseling.net/services,HIGH,"Two pages loaded (home and /services); the services page names only ""Individual, Couples, Family Counseling, Sexual Disorder Treatment, Guardianship Evaluations, Ketamine Assisted Psychotherapy"" with no autism, ASD or developmental-testing string anywhere. The only ""evaluations"" offered are guardianship (capacity) evaluations for the courts — not autism diagnostic assessment."
7335,"Experience Matters Counseling, LLC",Port St. Lucie,Y,https://www.experiencematterscounseling.com/,"Solo LMHC practice (Bill Parker, J.D., M.S.) — CBT/DBT/EMDR counseling for adults, adolescents and couples; trauma, addiction/recovery, anxiety, depression, delivered virtually and in community settings across the Treasure Coast",N,N,REMOVE,https://experiencematterscounseling.com/about-bill,HIGH,"Home page and the About Bill bio both loaded; the bio describes ""cognitive behavioral therapy, dialectical behavioral therapy, motivational interviewing and EMDR"" for adults, adolescents and couples and names no autism, developmental disability or assessment service. Solo talk-therapy generalist with no testing capability of any kind."
6911,Mind + Body Counseling Institute Inc.,Port St. Lucie,Y,https://www.therapydb.com/provider/mind-body-counseling-institute-inc-port-st-lucie-fl,"Outpatient psychotherapy — ""EMDR Therapy, Anxiety Therapy, Depression Therapy, Teen Therapy, Group Therapy, Psychotherapy"" for individuals, couples and families",N,N,REMOVE,https://www.therapydb.com/provider/mind-body-counseling-institute-inc-port-st-lucie-fl,MEDIUM,"No stored website; searched the business name + Port St. Lucie and the stored phone and found no practice-owned site — only a Facebook business page (robots-blocked) and directory listings, so the license-verified TherapyDB profile (reviewed August 2026, accepting new patients) is the best evidence available. It lists only EMDR/anxiety/depression/teen/group psychotherapy with no autism, ASD or evaluation service, and shows a different phone number than the stored (772) 233-6295."
7077,"Starting Pointe Counseling Services, LLC",Port St. Lucie,Y,http://www.startingpointecounseling.com/,"Multi-clinician virtual counseling group (FL, SC, NC, GA, TX) — individual, couples, family and teen therapy, men's/women's issues, life transitions, plus DCF/court-approved online courses",N,N,REMOVE,http://www.startingpointecounseling.com/services,HIGH,"Home page and /services both loaded; the services page addresses ""depression, anxiety, loss, difficulty adjusting to transition and change, relationship concerns"" for children, adolescents and adults, and the words autism, ASD, neurodivergent, evaluation and testing appear on neither page. Telehealth talk therapy only — no assessment service."
7490,True Counseling,Port St. Lucie,Y,,"Clinical social work / outpatient counseling practice (True Counseling LLC, 1775 SW Gatlin Blvd, Port St. Lucie) offering individual therapy and a support group",unclear,unclear,REMOVE,,LOW,"truecounseling.net is indexed and live but all three fetch attempts (bare host, www, https) failed at DNS/robots resolution in this sandbox, so no page was loaded and no autism claim could be confirmed or refuted from the practice's own content. Psychology Today lists it under ""Clinical Social Work/Therapist"" with a support group and no autism specialty; nothing found in any source states autism focus or diagnostic evaluation, so it fails the KEEP test on absent evidence."
7048,"Clemente Counseling, Helen “Elena” Clemente LMHC",Spring Hill,unclear,,"unclear — solo licensed mental health counselor practice (Clemente Counseling, Inc., Helen ""Elena"" Clemente, MA, LMHC, NPI 1932310950, Spring Hill FL 34606); no service list published by the practice itself",unclear,unclear,REMOVE,,LOW,"No stored website and none exists: searched ""Clemente Counseling"" and ""Helen/Elena Clemente LMHC"" with Spring Hill FL and the stored phone, and every hit was an aggregator or NPI-registry stub (Healthgrades, Vitadox, Doctor.com, Sharecare, Monarch) with no practice-authored page, so I did not pad the row with them. Nothing in any source states an autism focus or any diagnostic-evaluation service — an LMHC in solo practice cannot bill autism diagnostic testing — so there is no basis for KEEP."
6870,creative path counseling llc,Spring Hill,Y,https://creativepathcounselingllc.clientsecure.me/,"General group counseling practice (Spring Hill plus Brooksville, Venice, Boca Raton clinicians) — trauma/PTSD, addiction, mood and eating disorders, couples, parenting and Child-Parent Psychotherapy",N,N,REMOVE,https://creativepathcounselingllc.clientsecure.me/,MEDIUM,"No website is stored; searching the name plus city located the practice's own client-portal page, which is ""Accepting New Clients"" and lists ~20 specialties (""Adoption, Anger Management, Blended Families… PTSD, Self Esteem, Social Anxiety"") with no autism, ASD or evaluation string anywhere. Aggregator profiles (Yelp, Nextdoor, Yahoo Local) were deliberately not used as evidence."
6891,In Community Counseling,Spring Hill,Y,https://www.incommunitycounseling.com/services,"General outpatient counseling — individual, family, couples, trauma-informed care, plus behavioral support and community/school-based services",N,N,REMOVE,https://www.incommunitycounseling.com/services,HIGH,"Two pages loaded (home and services); the services page lists only ""Individual Counseling, Family Counseling, Trauma-Informed Care, Couples Counseling, Behavioral Support, Community & School-Based Services"" with zero autism/ASD string in body copy, nav or footer. General practice serving ""individuals and families navigating real-life challenges,"" including court-ordered/mandated services."
7064,The Mary Welsh Foundation Counseling Center,Spring Hill,Y,https://themarywelshfoundation.com/,"Foundation-run outpatient mental health clinic for abuse survivors — counseling, psychiatry and medication management for ""children, adolescents and adults who have been severely sexually and physically abused""; Spring Hill is one of seven locations",N,N,REMOVE,https://themarywelshfoundation.com/therapy-request/,HIGH,"No stored website, but a name+city search found the foundation's real site and confirmed a Spring Hill location; home and intake pages both loaded and the entire service menu is ""Depression & Anxiety, Trauma & PTSD, Relationships, Other"" — no autism, ASD or developmental evaluation anywhere. The trauma/abuse-survivor mission is the stated focus, not developmental disability."
6586,Trauma and Counseling Solutions,Spring Hill,Y,https://traumaandcounselingsolutions.com/about,"Trauma therapy practice — individual and group EMDR, EMDR-IGTP, trauma-informed care for first responders, individuals, families and couples",N,N,REMOVE,https://traumaandcounselingsolutions.com/about,HIGH,"Confirmed rather than assumed from the name: home and clinician-bio pages both loaded, and services are ""individual therapy and counseling, individual EMDR, group EMDR, and other trauma-informed models of care"" with no autism/ASD/ADOS string anywhere. Clinician specialties are trauma, first-responder critical incidents, CBT/art therapy, cleft palate and eating disorders — no developmental evaluation."
6611,"A Time To Change Counseling Center, P.A.",Tallahassee,Y,https://www.atimetochangecounselingcenter.com/services,"General multi-clinician counseling center for all ages in Leon/Wakulla counties — EMDR, individual/family/group therapy, Christian counseling, equine therapy, VA Community Care Network provider",N,N,REMOVE,https://www.atimetochangecounselingcenter.com/services,HIGH,"Judged on its own content: the services page lists 16 items (""Depression, Anxiety, Phobias… Anger Management, Domestic Violence Counseling, Equine Therapy"") and neither page loaded mentions autism, testing or assessment. No forensic/court-referred programming appears here — nothing was carried over from the similarly named Gainesville practice."
6787,"ABLE Counseling, Coaching and Consulting",Tallahassee,Y,https://ablountifulexp.com/services,"Adults-only (18+) therapy, professional coaching, clinical supervision and higher-education consulting for burnout, anxiety, perfectionism and leadership transitions",N,N,REMOVE,https://ablountifulexp.com/services,HIGH,"The stored domain DOES match the business — the site brands itself ""A Blountiful Life Experience (ABLE)"", the same ABLE as the record name, so it is an opaque acronym rather than a mismatch (http:// hit a robots 429; the bare https host loaded on retry). Services page states ""Ages 18+"" and lists Mental Health Counseling, Professional Coaching, Qualified Supervision, Higher Education Consulting and Collective Healing Circles, with no autism, neurodivergence or disability content of any kind."
7160,Anew Life Counseling and Consulting Group,Tallahassee,Y,https://www.anewlifeccgroup.com/services,"General teletherapy/counseling group — individual, family, marital and group therapy, generic intake assessments, plus LCSW licensure supervision",N,N,REMOVE,https://www.anewlifeccgroup.com/services,HIGH,"Two pages loaded; the only assessment offering is a generic referral intake that ""can be made by the individual, parent, court, lawyer, or an agency"" — not autism diagnostic evaluation — and no autism/ASD/ADOS string appears in body copy, nav or footer. No age or population specialization is stated anywhere."
6604,"Canopy Counseling & Consulting, LLC",Tallahassee,Y,https://www.canopy-counseling.com/new-page-1,"Solo bilingual psychotherapy practice — trauma, anxiety, OCD and depression; CPT for PTSD and EXRP for OCD; experience with domestic violence and substance abuse across children, adolescents and adults",N,N,REMOVE,https://www.canopy-counseling.com/new-page-1,HIGH,"Confirmed rather than assumed from the trauma-adjacent name: three pages loaded (home, approach, experience) and none contains an autism, ASD or ADOS string. The home page's ""Diagnostic Evaluation"" is generic psychiatric-diagnostic intake attached to a trauma/OCD/DV caseload — no developmental or psychoeducational testing is described."
6848,ERICA MILLER COUNSELING GROUP LLC,Tallahassee,Y,http://www.ericamillercounseling.com/services,"Family and behavioral counseling group — individual/couples/family therapy, parenting classes, anger management and DV counseling, plus a social skills training program for children with autism-related disorders",Y,N,KEEP,http://www.ericamillercounseling.com/services,HIGH,"Not chrome: the autism wording appears only on the services page (absent from the home page, nav and footer) as a discrete service line — ""Training designed for children with Autism Related Disorders to teach the fundamentals of social interaction and communication"" — i.e. autism is the defining population of that program, not one condition in a specialty list. No diagnostic evaluation or testing is offered, so this qualifies on the autism-directed service only and the rest of the practice is generalist."
6781,Gulf Wind Counseling,Tallahassee,Y,http://www.gulfwindcounseling.com/child-therapy.html,"General outpatient counseling for children 4-18, adults, couples and families — anxiety, depression, trauma/EMDR, ADHD, OCD, couples work",N,N,REMOVE,http://www.gulfwindcounseling.com/child-therapy.html,HIGH,"The site's only autism string is a modality aside on the child-therapy page — ""ADHD Sensory and ASD techniques"" — while the 15 conditions actually named (anxiety, depression, ADHD, OCD, oppositional defiance, school refusal, gender dysphoria, PTSD…) omit autism entirely. Two pages compared; no testing, assessment or evaluation of any kind is offered."
7393,"Lang Counseling and Consulting Group, LLC",Tallahassee,Y,https://www.psychologytoday.com/us/therapists/lang-counseling-and-consulting-group-llc-tallahassee-fl/276192,"General clinical social work practice — ""trauma, depression, anxiety, relationship conflict, family and couples counseling, anger management, and behavior modification"" for teens, adults and elders",N,N,REMOVE,https://www.psychologytoday.com/us/therapists/lang-counseling-and-consulting-group-llc-tallahassee-fl/276192,MEDIUM,"No stored website and a name+city search turned up no practice-owned site, only registries; the active Psychology Today professional listing gives top specialties ""Depression, Trauma and PTSD and Dual Diagnosis"" with client focus ""Teen, Adults, Elders (65+)"" and neither autism nor Asperger's among the specialties. No children served and no testing or evaluation offered."
7278,Living Free Counseling,Tallahassee,unclear,,unclear,unclear,unclear,UNCLEAR,,LOW,"No stored website; two name+city searches (""Living Free Counseling"" Tallahassee, and with clinician name Kendra DeClouet Alex, LCSW) returned only registry and aggregator entries — NPI 1356014575, Yelp, Yellow-pages-style directories, LinkedIn — and no practice-owned site to load, so nothing was fetched and no service content could be established. Per the no-website rule I did not pad this row with aggregator profiles; no autism signal surfaced in any search result."
7364,"Red Hills Counseling Center, Inc.",Tallahassee,Y,http://redhillscounselingcenter.com/,"General outpatient counseling: anxiety and mood disorders, substance dependence, trauma, LGBTQ+ concerns, couples/family counseling, parenting education",N,N,REMOVE,http://redhillscounselingcenter.com/,HIGH,"Site states expertise in ""anxiety and mood disorders, alcohol and substance dependence, chronic mental illness, trauma and LGBTQPIA concerns"" for ""all age groups, from children to older adults"", with no autism, ASD or evaluation string anywhere. Nav is only Home / About Us / FAQ & Contact Us, so there is no second service page to test and no autism claim needing a chrome check."
8863,Renaissance Somatic Counseling,Tallahassee,Y,https://openpathcollective.org/clinicians/robin-dunn-bryant/,"Solo LCSW (Robin Dunn Bryant) providing trauma-informed somatic therapy, Rapid Resolution Therapy and mind-body work for adults",N,N,REMOVE,https://openpathcollective.org/clinicians/robin-dunn-bryant/,MEDIUM,"Own site rensocounseling.com resolves but blocks all crawling in robots.txt; its indexed page titles are ""Trauma-Informed Somatic Counselor in Tallahassee"", ""Rapid Resolution Therapy (RRT) in Tallahassee"" and ""Mind-Body Therapeutic Techniques in Tallahassee"", none autism-related. Clinician registry lists specialties as ""Anxiety, Depression, Emotional Disturbance, LGBTQ+ (Sexuality), Meditation & Mindfulness, Relationship & Interpersonal Issues, Sexual Assault, Abuse, or Harassment, Stress, Trauma and PTSD, Women's Issues"" for adults aged 20-64 — confirmed adult somatic practice, no autism or developmental content."
7372,SG Mental Health Counseling,Tallahassee,Y,https://loveyourlocaltlh.com/listing/sg-mental-health-counseling/,"General mental health counseling (Divine Healthcare Consulting dba SG Mental Health Counseling) for ""children, young adults, and geriatric adults"" — depression, anxiety, lifestyle transitions, abuse trauma",N,N,REMOVE,https://loveyourlocaltlh.com/listing/sg-mental-health-counseling/,MEDIUM,"STORED WEBSITE MISMATCH: sgmentalhealthservices.com returns a bare nginx ""404 Not Found"" and the practice's only live web presence is a Facebook page; a similarly named sgmentalhealth.co exists but names no Florida location and cannot be tied to this business. Local business-directory listing describes ""mental health counseling services to children, young adults, and geriatric adults"" for ""medical disabilities, lifestyle transitions, depression, anxiety"" with no autism, ASD or evaluation mention."
6534,Tallahassee Counseling Center,Tallahassee,Y,https://www.tallahasseecounselingcenter.com/services/,"General child/adolescent and family counseling: ADHD/ADD evaluations and treatment, anxiety, mood and behavior disorders, adoption and divorce adjustment, EMDR, play therapy",N,N,REMOVE,https://www.tallahasseecounselingcenter.com/services/,HIGH,"Closest call in this group: the Services page (distinct content from the homepage, so not chrome) carries ""Autism Spectrum Disorders"" with real copy — ""Social skills, communication and daily living skills"" and ""Advocacy for school support and/ or accommodations"" — but as one of twelve conditions beside adoption issues, divorce adjustment and mood disorders, which the rule treats as autism among many conditions rather than a stated focus. The only testing offered is ""ADHD / ADD Evaluations and Treatment"" for ""children who are in 1st through 8th grade""; no ADOS-2, ADI-R or autism-diagnostic evaluation is offered."
6495,Whitney Owens Counseling,Tallahassee,Y,https://meetmonarch.com/therapist/whitney-owens-counseling-tallahassee-fl,"Solo LMHC individual therapy for teens and adults — anxiety, depression, trauma, LGBTQIA+, spirituality/religion and spiritual trauma",N,N,REMOVE,https://meetmonarch.com/therapist/whitney-owens-counseling-tallahassee-fl,MEDIUM,"Own site whitneyowenscounseling.com resolves but disallows all crawling in robots.txt (tried both www and bare host), so evidence is the clinician's own therapist-directory profile, which lists specialties verbatim as ""Anxiety, Depression, Trauma, LGBTQIA+, Spirituality and Religion"" plus grief, ages 12 and up. No autism, ASD, neurodivergence or evaluation mention, and the profile notes she is not currently accepting new clients."
9068,"SOS Counseling Center, Inc",Tamarac,Y,https://soscounselingcenter.com/services/,"Bilingual (English/Spanish) general counseling for children, teens, adults, couples and families — depression, anxiety, marriage and relationship work, divorce, first responders, grief, trauma",N,N,REMOVE,https://soscounselingcenter.com/services/,HIGH,"The Services page enumerates twenty presenting problems — ""Depression and Sadness, Anxiety, Fear and Stress, Marriage and Relationship Concerns, First Responders, Divorce... Empty Nest Syndrome... Pet Therapy"" — with no autism, ASD, developmental or evaluation string. Homepage and Services page were compared and neither contains an autism mention, so there is no chrome-only claim to discount."
6975,Loving Life Today: Therapy & Counseling,Tampa,Y,https://www.lovinglifetoday.com/services/therapy-counseling-and-coaching/,"Adult therapy and psychiatry wellness practice — anxiety, depression, panic, PTSD, couples/marriage counseling, EMDR, plus integrative add-ons (hypnosis, breathwork, sound healing, red light therapy, esthetician services)",N,N,REMOVE,https://www.lovinglifetoday.com/services/therapy-counseling-and-coaching/,HIGH,"Confirmed rather than assumed: homepage and the Therapy & Counseling service page were both loaded and the combined condition list is ""Anxiety, Depression, Panic, PTSD, Stress"" with couples work and ""Parenting Skills"" — no autism, ASD, neurodivergence or evaluation string on either page. Nav is Home / About Us / Treatments / FAQs / Resources / Get Started, containing no autism item, so there is not even a chrome-level mention."
7260,Serene Mind Counseling + Evaluations,Tampa,Y,https://www.serenemindpsych.com/therapist-tampa-services,"Boutique counseling practice for teens, young adults and adults — trauma, chronic illness, ""nervous system"" work, anxiety and depression; no evaluation menu is published anywhere despite ""+ Evaluations"" in the business name",N,unclear,REMOVE,https://www.serenemindpsych.com/therapist-tampa-services,HIGH,"Despite ""Evaluations"" in the name, neither the homepage (titled ""Trauma & Chronic Illness Therapy | Nervous System Specialist"") nor the Tampa services page names a single evaluation type — no ADOS-2, ADI-R, psychoeducational, developmental, ADHD, gifted, IQ, immigration or ESA testing — and the practice self-describes as a ""boutique"" that ""only focus[es] on"" depression, anxiety and trauma, so the name is the sole evaluation evidence and cannot be inferred from. The only autism string found anywhere is ""Autism"" and ""Neurodivergence"" inside a 24-item Psychology Today checkbox specialty list running from ""Career Counseling"" to ""Sports Performance"" — directory chrome, not a service claim."
